company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
현대홈쇼핑(주),1,서울특별시 강동구 천호동,1,921304,방송 프로그램 제작업,947,320350120,6,60
CJ푸드빌(주),1,서울특별시 중구 초동,1,552104,서양식 음식점업,946,109249320,62,210
스타럭스(주),1,서울특별시 강남구 삼성동,1,513950,가방 및 보호용 케이스 도매업,944,188235820,43,75
NICE신용정보(주),1,서울특별시 마포구 아현동,1,749901,문서 작성업,943,188334580,45,29
한국에스지에스(주),1,서울특별시 용산구 갈월동,1,749902,번역 및 통역 서비스업,942,317841420,25,11
파르나스호텔 주식회사,1,서울특별시 강남구 삼성동,1,551001,호텔업,942,329314760,4,11
한국감정원,1,대구광역시 동구 신서동,1,702002,부동산 감정 평가업,941,369003620,2,4
(주)후니드,1,서울특별시 송파구 가락동,1,552109,기관 구내식당업,940,195366280,25,19
한국산업기술시험원,1,경상남도 진주시 충무공동,1,730000,기타 인문 및 사회과학 연구개발업,937,318220920,23,5
(주)한국거래소,1,부산광역시 남구 문현동,1,671202,증권 중개업,937,381501500,8,7
주식회사동우유니온,1,서울특별시 강남구 신사동,1,749300,건축물 일반 청소업,937,187841100,27,30
제일약품주식회사,1,서울특별시 서초구 반포동,1,242301,완제 의약품 제조업,937,324591260,10,15
주식회사 케이앤웍스,1,제주특별자치도 제주시 노형동,1,672000,보험 대리 및 중개업,936,178677860,9,22
제주시청,1,제주특별자치도 제주시 이도이동,1,999999,BIZ_NO미존재사업장,936,275263200,4,9
국방기술품질원,1,경상남도 진주시 충무공동,1, ,,934,351102180,1,6
씨제이엠디원주식회사,1,서울특별시 중구 쌍림동,1,749939,그 외 기타 분류 안된 전문  과학 및 기술 서비스업,934,101618300,155,173
삼양식품(주)원주공장,1,강원도 원주시 우산동,1,154400,면류  마카로니 및 유사 식품 제조업,934,252143660,40,25
엠즈씨드주식회사,1,서울특별시 강남구 청담동,1,512273,커피 및 차류 도매업,934,155648960,20,44
에이치엠엠(주),1,서울특별시 종로구 연지동,1,611002,외항 화물 운송업,932,363459600,9,6
동강병원(동강의료재단),1,울산광역시 중구 태화동,1,851103,한방병원,932,295683100,42,10
(주)창신INC,1,부산광역시 사하구 신평동,1,192001,구두류 제조업,930,293979100,27,11
현대이엔티(주),1,울산광역시 동구 방어동,1,742104,기타 엔지니어링 서비스업,929,282852020,7,6
대림산업(주)국내각현장,1,서울특별시 종로구 수송동,1,451200,기타 토목 시설물 건설업,928,251553960,51,53
에스엠씨엔지니어링(주),1,충청북도 청주시 흥덕구 휴암동,1,749300,건축물 일반 청소업,927,242560380,52,22
동양생명(주),1,서울특별시 종로구 청진동,1,660100,생명보험업,926,359325880,12,5
한국유미코아 유한책임회사,1,충청남도 천안시 서북구 차암동,1,242901,접착제 및 젤라틴 제조업,926,270041260,8,16
(주)와이비엠에듀,1,서울특별시 종로구 종로2가,1,809005,일반 교과학원,925,163873280,94,84
(주)반도티에스,1,서울특별시 영등포구 당산동6가,1,749300,건축물 일반 청소업,924,192270780,27,52
케이에이씨공항서비스(주),1,서울특별시 강서구 과해동,1,630500,기타 항공 운송지원 서비스업,924,210284060,4,12
투썸플레이스주식회사(스탭),1,서울특별시 중구 을지로4가,1,552107,치킨 전문점,922,99086900,139,137
에스피엘주식회사,1,경기도 평택시 팽성읍,1,154101,떡류 제조업,920,311029240,60,48
(주) 삼안,1,경기도 과천시 별양동,1,742104,기타 엔지니어링 서비스업,919,341868040,28,6
법무법인(유한) 태평양,1,서울특별시 종로구 공평동,1, ,,919,341966620,11,5
(주)제일비엠시,1,서울특별시 서초구 양재동,1,702003,비주거용 부동산 관리업,918,160370060,26,36
(주)신한디에스,1,서울특별시 중구 삼각동,1,722000,응용 소프트웨어 개발 및 공급업,917,332864740,9,3
교보증권(주),1,서울특별시 영등포구 여의도동,1,659201,국내은행,914,379776080,22,6
(주)한독,1,서울특별시 강남구 역삼동,1,242301,완제 의약품 제조업,913,354497200,17,11
동양제철화학(주)군산공장,1,전라북도 군산시 소룡동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,912,396181420,0,424
경원여객자동차(주),1,경기도 안양시 동안구 호계동,1,602204,시내버스 운송업 / 시외버스 운송업,911,267154460,10,22
새마을금고중앙회,1,서울특별시 강남구 삼성동,1, ,,910,371456740,2,3
한국마사회시설관리(주),1,경기도 안양시 동안구 관양동,1,749935,사업시설 유지ㆍ관리 서비스업,910,183298480,0,13
동국대학교,1,서울특별시 중구 필동3가,1,742209,기타,909,137460480,159,25
(주)한우리종합컨설팅,1,서울특별시 강동구 길동,1,749300,건축물 일반 청소업,907,138852140,75,73
한전씨에스씨주식회사,1,전라남도 나주시 빛가람동,1,749938,콜센터 및 텔레마케팅 서비스업,906,179554740,1,4
보보스링크(주),1,서울특별시 강남구 역삼동,1,749100,고용 알선업,905,162221840,103,113
(주)한독모터스,1,서울특별시 서초구 서초동,1,501201,자동차 신품 판매업,905,222251800,39,23
주식회사 비케이알,1,서울특별시 종로구 수송동,1,552107,치킨 전문점,905,230584280,15,13
금호타이어주식회사,1,광주광역시 광산구 소촌동,1,251101,타이어 및 튜브 제조업,904,357026540,2,4
(주)하나금융티아이,1,인천광역시 서구 청라동,1,722000,응용 소프트웨어 개발 및 공급업,904,330490100,13,3
(의)영훈의료재단유성선병원,1,대전광역시 유성구 지족동,1,851101,요양병원,904,226589400,21,16
(주)이테크건설,1,서울특별시 서초구 염곡동,1,451101,아파트 건설업,903,351644200,21,8
동아오츠카(주),1,경기도 안양시 만안구 석수동,1,155401,기타 비알코올 음료 제조업,903,320960740,1,4
전주교육지원청-행정지원과,1,전라북도 전주시 덕진구 진북동,1,999999,BIZ_NO미존재사업장,903,172829840,3,5
삼성바이오에피스주식회사,1,인천광역시 연수구 송도동,1,999999,BIZ_NO미존재사업장,901,375314720,7,6
삼화페인트공업(주),1,경기도 안산시 단원구 성곡동,1,242204,일반용 도료 및 관련제품 제조업,900,338338380,9,23
주식회사삼익,1,제주특별자치도 제주시 연동,1,999999,BIZ_NO미존재사업장,900,165147780,20,32
(주) 에스와이에스리테일,1,서울특별시 용산구 한강로3가,1,513221,가전제품 및 부품 도매업,899,298246680,9,18
(주)타워피엠씨,1,서울특별시 서초구 양재동,1,702003,비주거용 부동산 관리업,899,197799320,56,39
경륜경정총괄본부,1,경기도 광명시 광명동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,899,217461000,7,0
창원파티마병원,1,경상남도 창원시  의창구 명서동,1,851101,요양병원,897,262147280,10,12
부산항터미널주식회사,1,부산광역시 남구 용당동,1,630102,수상 화물 취급업,895,382175160,0,1
한화호텔앤드리조트(주)플라자호텔,1,서울특별시 중구 태평로2가,1,999999,BIZ_NO미존재사업장,895,241718660,7,5
주식회사 엠에프지코리아,1,서울특별시 중구 신당동,1,999999,BIZ_NO미존재사업장,895,139666040,49,104
(주)대웅제약,1,경기도 화성시 향남읍,1,513311,의약품 도매업,894,322075740,13,15
서울도시철도그린환경주식회사,1,서울특별시 마포구 성산동,1,749300,건축물 일반 청소업,894,180292000,48,18
엘브이엠에치코스메틱스(유),1,서울특별시 종로구 청진동,1,519111,상품 종합 도매업,891,228293460,34,28
부산신항만(주),1,부산광역시 강서구 성북동,1,630102,수상 화물 취급업,890,370575600,3,1
(주)에프앤씨시스템,1,서울특별시 마포구 도화동,1,749609,그 외 기타 분류 안된 사업 지원 서비스업,890,180292620,39,316
(주)이수페타시스,1,대구광역시 달성군 논공읍,1,321000,기타 반도체 소자 제조업,889,372430820,1,1
(주)테크로스환경서비스,1,경기도 부천시 도당동,1,742104,기타 엔지니어링 서비스업,889,285301800,15,8
(주)SKC,1,경기도 수원시 장안구 정자동,1,242902,마그네틱 및 광학 매체 제조업,889,377197960,5,22
(주)케이티엠오에스북부,1,서울특별시 강남구 수서동,1,452104,배관 및 냉ㆍ난방 공사업,888,279423060,1,5
한국오라클 유한회사,1,서울특별시 강남구 삼성동,1, ,,888,369649640,8,13
아주대학교의료원,1,경기도 수원시 영통구 원천동,1,851101,요양병원,887,221774460,60,34
콘센트릭스서비스코리아유한회사,1,서울특별시 강남구 삼성동,1,724000,데이터베이스 및 온라인 정보 제공업,887,190351180,97,45
한국농수산식품유통공사,1,전라남도 나주시 빛가람동,1,512112,곡물 및 유지작물 도매업,884,311439820,14,12
제이셋스태츠칩팩코리아(유),1,인천광역시 중구 운서동,1,513221,가전제품 및 부품 도매업,884,261852620,22,21
주식회사 삼호,1,인천광역시 남동구 구월동,1,451200,기타 토목 시설물 건설업,881,327143340,36,26
수원여객운수(주),1,경기도 수원시 장안구 연무동,1,602103,시내버스 운송업,881,275064940,1,16
제주한라병원,1,제주특별자치도 제주시 연동,1,851101,요양병원,879,248033960,42,14
강원도춘천교육지원청(행정과),1,강원도 춘천시 약사동,1,701201,비주거용 건물 임대업(점포  자기땅),879,165744720,2,2
（주）삼표산업,1,서울특별시 종로구 수송동,1,999999,BIZ_NO미존재사업장,879,307957160,17,12
주식회사우아한청년들,1,서울특별시 송파구 신천동,1,723000,자료 처리업,878,153136420,138,99
(주)신세계아이앤씨,1,서울특별시 중구 회현동2가,1,722000,응용 소프트웨어 개발 및 공급업,876,327856140,14,6
청호나이스(주),1,충청북도 진천군 이월면,1,291902,산업용 냉장 및 냉동장비 제조업,876,276630040,26,19
포항공과대학교,1,경상북도 포항시 남구 지곡동,1,742104,기타 엔지니어링 서비스업,876,214422300,37,14
한국국토정보공사 경기지역본부,1,경기도 수원시 팔달구 인계동,1,742101,측량업,876,342147540,5,5
(주)해안종합건축사사무소,1,서울특별시 강남구 역삼동,1, ,,875,297285160,19,39
(주)한화 여수사업장,1,전라남도 여수시 신월동,1,242901,접착제 및 젤라틴 제조업,873,352401040,3,2
알라딘커뮤니케이션(주),1,서울특별시 중구 중림동,1,525102,기타 통신 판매업,871,177981640,42,21
스위스포트코리아(주,1,인천광역시 중구 운서동,1,630500,기타 항공 운송지원 서비스업,871,187506620,2,181
주식회사그린피플,1,서울특별시 종로구 신문로1가,1,749100,고용 알선업,871,169215060,102,38
동아제약(주),1,서울특별시 동대문구 용두동,1, ,,871,327205340,32,1
주식회사 한라,1,서울특별시 송파구 신천동,1,451200,기타 토목 시설물 건설업,870,358724360,37,6
(주)대우건설 국내,1,서울특별시 중구 을지로4가,1,451101,아파트 건설업,870,282987340,44,42
태광실업주식회사,1,경상남도 김해시 안동,1,192001,구두류 제조업,869,288781880,11,6
(주)풍산 울산사업장,1,울산광역시 울주군 온산읍,1,272300,알루미늄 압연  압출 및 연신제품 제조업,868,369811100,3,4
주식회사 그린이노텍,1,충청북도 충주시 대소원면,1,343000,그 외 자동차용 신품 부품 제조업,867,269737620,15,7
성남도시개발공사,1,경기도 성남시 분당구 야탑동,1,999999,BIZ_NO미존재사업장,865,270683520,1,4
(주)화신,1,경상북도 영천시 봉동,1,343000,그 외 자동차용 신품 부품 제조업,864,340236420,15,1
하나마이크론(주),1,충청남도 아산시 음봉면,1,321000,기타 반도체 소자 제조업,864,252028140,15,26
주식회사에코프로비엠,1,충청북도 청주시 청원구 오창읍,1,314000,축전지 제조업,864,291810300,12,10
광주보훈병원,1,광주광역시 광산구 산월동,1,851101,요양병원,863,301269860,11,7
에이비엘생명보험주식회사,1,서울특별시 영등포구 여의도동,1,660100,생명보험업,862,370359740,2,1
의료법인 백송의료재단 굿모닝병원,1,경기도 평택시 합정동,1,851101,요양병원,862,257474680,20,12
주식회사윈윈파트너스,1,서울특별시 송파구 문정동,1,749100,고용 알선업,861,250894360,18,27
연합뉴스(주),1,서울특별시 종로구 수송동,1,221200,잡지 및 정기 간행물 발행업,860,355991760,6,4
린나이코리아(주),1,인천광역시 부평구 십정동,1,293001,주방용 전기 기기 제조업,860,319734860,2,9
주식회사온셀텍,1,충청남도 천안시 서북구 차암동,1,999999,BIZ_NO미존재사업장,860,215433900,1,43
의료법인인성의료재단,1,인천광역시 계양구 작전동,1,851101,요양병원,859,223075260,25,30
영풍전자(주),1,경기도 안산시 단원구 원시동,1,321000,기타 반도체 소자 제조업,859,252924340,8,21
(주)이산,1,경기도 안양시 동안구 관양동,1,742104,기타 엔지니어링 서비스업,858,282119660,20,8
(주) 멀티캠퍼스,1,서울특별시 강남구 역삼동,1,722000,응용 소프트웨어 개발 및 공급업,858,325773500,14,6
(주)에스티유니타스,1,서울특별시 강남구 대치동,1,930915,기타 교육지원 서비스업,857,237676480,29,39
